time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,2.05868587039,-8.8162070616,22.2579684911,5.79188290878,6.0494535016,0.0,2.65542958058,-7.96086446173,3.9754769921,-0.27476350209,-0.0880724617333,0.0,422.42232940855376,422.30488128356416,423.16041207672487,423.77091069552637
4.14,2.22242648317,-9.30364478659,22.4947033622,5.77501185172,6.04400227008,0.0,2.80270917116,-8.28795711141,3.91329752241,-0.298802638884,-0.097089985934,0.0,475.19942771051467,474.50109171289625,475.5697981333216,473.6487147862393
4.199999999999998,2.39488713827,-9.81060799895,22.7267092441,5.75698091028,6.03847762156,0.0,2.94610554185,-8.61173872862,3.81783442087,-0.30417285958,-0.0835800189088,0.0,468.35006588458504,469.39323093197913,469.10685055762235,468.60262591536053
4.259999999999997,2.5756957342,-10.3366285421,22.9515524905,5.73939758471,6.03336049744,0.0,3.08093654915,-8.9232035503,3.6747930637,-0.277013496819,-0.0889325349576,0.0,457.85447238386416,457.42252582278013,456.2938624784064,458.37190549552867
4.319999999999996,2.76446267597,-10.8812111116,23.1668785832,5.72325777709,6.02772475041,0.0,3.21142937078,-9.23041866307,3.5007850221,-0.256501334543,-0.106479205676,0.0,452.2920024671284,450.8686074371486,450.11517452312074,451.7002594965669
4.379999999999995,2.96140215427,-11.4450284082,23.3723695215,5.70907220764,6.02139462308,0.0,3.35337933313,-9.56419037843,3.34669225567,-0.2124830886,-0.103617798282,0.0,464.316467758485,464.5317684616552,461.3108654550155,464.7190924792828
4.439999999999993,3.16640033185,-12.0280163537,23.5666488283,5.69607100013,6.01508831709,0.0,3.48010829141,-9.86954412859,3.12760634489,-0.226779945809,-0.108256395577,0.0,444.6718715982059,444.28191549099,444.8422391189114,443.6227645655705
4.499999999999992,3.37963936945,-12.630685017,23.7492233137,5.68193474404,6.00852859625,0.0,3.62797931851,-10.220011587,2.95583811873,-0.266051623577,-0.111562394685,0.0,468.0414398421548,467.77408422327136,468.1014758392888,464.9794972532713
4.559999999999991,3.60097904177,-13.2529131341,23.9186889855,5.66599599471,6.00209224716,0.0,3.75019374096,-10.5217803504,2.69115750838,-0.264848117758,-0.0998438269812,0.0,435.97850859410505,436.9465052209764,437.8914266343528,437.91927726668536
4.6199999999999894,3.83010091032,-13.8942555483,24.073063275,5.64981582863,5.99640103057,0.0,3.88724403343,-10.8570054303,2.45233454169,-0.281634223015,-0.0863886454849,0.0,452.65510382683834,453.7294796877475,453.3128453198563,451.8888771999205
4.679999999999988,4.0660369883,-14.5530203652,24.208796492,5.63321528914,5.99144936162,0.0,3.97750349096,-11.1029781329,2.07095819292,-0.268268504456,-0.0757533637365,0.0,398.4518769770397,399.41700613229705,397.22879181091014,398.36566695854566
4.739999999999987,4.30987565866,-15.2317137678,24.3278626511,5.61712659241,5.98689453267,0.0,4.1501458731,-11.5204343598,1.8945147973,-0.267899526219,-0.0762364794054,0.0,488.5360941218004,488.4960895841264,487.08233455570956,487.04429024835406
4.799999999999986,4.56241906011,-15.9322912879,24.4315775768,5.60155260887,5.98267133315,0.0,4.26795404358,-11.8330062864,1.56063135149,-0.246682968152,-0.0607033020412,0.0,432.5985071490953,433.9010626443315,431.248980176709,432.96770791042786
4.859999999999984,4.8220402903,-16.6518310506,24.5148909875,5.58695549256,5.97858960135,0.0,4.38603265293,-12.1525258865,1.21443989121,-0.237245240359,-0.0896543034882,0.0,434.43933931054374,431.99993023455175,432.92912329379834,433.66190881657684
4.919999999999983,5.08977740688,-17.3928285461,24.579524511,5.57244583413,5.97312709933,0.0,4.53835704197,-12.5477884138,0.93696310833,-0.253053037016,-0.093969617125,0.0,469.5433403612549,469.2018227816544,469.0926717603831,467.80742591542554
4.979999999999982,5.36499906818,-18.1543290166,24.6230796898,5.55826961284,5.96764927228,0.0,4.63582700056,-12.8366443206,0.513085834917,-0.214892546706,-0.086429548774,0.0,412.7814401897873,413.4389149712238,411.1078672237823,414.4146263091597
5.0399999999999805,5.64640104626,-18.9340093426,24.64153907,5.5452465679,5.96240773989,0.0,4.74429487542,-13.1537246841,0.100163734502,-0.221750648506,-0.0892841146247,0.0,424.75068707660586,424.49897381019605,423.54931966096484,422.9095401412486
